"DT_GERACAO";"HH_GERACAO";"ANO_ELEICAO";"CD_TIPO_ELEICAO";"NM_TIPO_ELEICAO";"NR_TURNO";"CD_ELEICAO";"DS_ELEICAO";"DT_ELEICAO";"TP_ABRANGENCIA";"SG_UF";"SG_UE";"NM_UE";"CD_MUNICIPIO";"NM_MUNICIPIO";"NR_ZONA";"CD_CARGO";"DS_CARGO";"SQ_CANDIDATO";"NR_CANDIDATO";"NM_CANDIDATO";"NM_URNA_CANDIDATO";"NM_SOCIAL_CANDIDATO";"CD_SITUACAO_CANDIDATURA";"DS_SITUACAO_CANDIDATURA";"CD_DETALHE_SITUACAO_CAND";"DS_DETALHE_SITUACAO_CAND";"TP_AGREMIACAO";"NR_PARTIDO";"SG_PARTIDO";"NM_PARTIDO";"NR_FEDERACAO";"NM_FEDERACAO";"SG_FEDERACAO";"DS_COMPOSICAO_FEDERACAO";"SQ_COLIGACAO";"NM_COLIGACAO";"DS_COMPOSICAO_COLIGACAO";"ST_VOTO_EM_TRANSITO";"QT_VOTOS_NOMINAIS";"NM_TIPO_DESTINACAO_VOTOS";"QT_VOTOS_NOMINAIS_VALIDOS";"CD_SIT_TOT_TURNO";"DS_SIT_TOT_TURNO"
"20/09/2023";"17:53:41";"1998";2;"Eleição Ordinária";1;1998001;"ELEIÇÕES ORDINÁRIAS - 1998";"04/10/1998";"F";"AP";"AP";"Amapá";"06017";"AMAPA";1;6;"Deputado Federal";300000306012661;1266;"RAINILDO DO CARMO ELIAS AGUIAR";"RAINILDO";"#NE";2;"DEFERIDO";-3;"#NE";"COLIGAÇÃO";12;"PDT";"Partido Democrático Trabalhista";-3;"#NE";"#NE";"#NE";-3;"O AMAPÁ QUE A GENTE QUER";"PDT / PSC / PT do B ";"N";0;"#NE";6;4;"NÃO ELEITO"
"20/09/2023";"17:53:41";"1998";2;"Eleição Ordinária";1;1998001;"ELEIÇÕES ORDINÁRIAS - 1998";"04/10/1998";"F";"AP";"AP";"Amapá";"06017";"AMAPA";1;6;"Deputado Federal";300000306040061;4006;"RAQUEL CAPIBERIBE DA SILVA";"RAQUEL CAPIBERIBE";"#NE";2;"DEFERIDO";-3;"#NE";"COLIGAÇÃO";40;"PSB";"Partido Socialista Brasileiro";-3;"#NE";"#NE";"#NE";-3;"AMA TODOS";"PPS / PSB / PV / PRP / PC do B ";"N";0;"#NE";188;2;"SUPLENTE"
"20/09/2023";"17:53:41";"1998";2;"Eleição Ordinária";1;1998001;"ELEIÇÕES ORDINÁRIAS - 1998";"04/10/1998";"F";"AP";"AP";"Amapá";"06017";"AMAPA";1;6;"Deputado Federal";300000306013001;1300;"JOSÉ DE RIBAMAR OLIVEIRA QUINTAS";"RIBAMAR QUINTAS";"#NE";2;"DEFERIDO";-3;"#NE";"COLIGAÇÃO";13;"PT";"Partido dos Trabalhadores";-3;"#NE";"#NE";"#NE";-3;"UNIÃO PELA DIGNIDADE";"PT / PAN ";"N";0;"#NE";6;4;"NÃO ELEITO"
"20/09/2023";"17:53:41";"1998";2;"Eleição Ordinária";1;1998001;"ELEIÇÕES ORDINÁRIAS - 1998";"04/10/1998";"F";"AP";"AP";"Amapá";"06017";"AMAPA";1;6;"Deputado Federal";300000306015231;1523;"ROBERTO WAGNER MONTEIRO";"ROBERTO WAGNER";"#NE";2;"DEFERIDO";-3;"#NE";"COLIGAÇÃO";15;"PMDB";"Partido do Movimento Democrático Brasileiro";-3;"#NE";"#NE";"#NE";-3;"FRENTE DE LUTA";"PPB / PTB / PMDB / PSL / PL / PFL / PMN / PSD / PSDB / PRONA ";"N";0;"#NE";3;2;"SUPLENTE"
"20/09/2023";"17:53:41";"1998";2;"Eleição Ordinária";1;1998001;"ELEIÇÕES ORDINÁRIAS - 1998";"04/10/1998";"F";"AP";"AP";"Amapá";"06017";"AMAPA";1;6;"Deputado Federal";300000306012211;1221;"SANDRO MODESTO DA SILVA";"SANDRO MODESTO";"#NE";2;"DEFERIDO";-3;"#NE";"COLIGAÇÃO";12;"PDT";"Partido Democrático Trabalhista";-3;"#NE";"#NE";"#NE";-3;"O AMAPÁ QUE A GENTE QUER";"PDT / PSC / PT do B ";"N";0;"#NE";2;4;"NÃO ELEITO"
"20/09/2023";"17:53:41";"1998";2;"Eleição Ordinária";1;1998001;"ELEIÇÕES ORDINÁRIAS - 1998";"04/10/1998";"F";"AP";"AP";"Amapá";"06017";"AMAPA";1;6;"Deputado Federal";300000306025251;2525;"SERGIO CERQUEIRA BARCELLOS";"SÉRGIO BARCELLOS";"#NE";2;"DEFERIDO";-3;"#NE";"COLIGAÇÃO";25;"PFL";"Partido da Frente Liberal";-3;"#NE";"#NE";"#NE";-3;"FRENTE DE LUTA";"PPB / PTB / PMDB / PSL / PL / PFL / PMN / PSD / PSDB / PRONA ";"N";0;"#NE";7;1;"ELEITO"
"20/09/2023";"17:53:41";"1998";2;"Eleição Ordinária";1;1998001;"ELEIÇÕES ORDINÁRIAS - 1998";"04/10/1998";"F";"AP";"AP";"Amapá";"06017";"AMAPA";1;6;"Deputado Federal";300000306012351;1235;"SÉRGIO JOSÉ MENEZES DE OLIVEIRA";"SÉRGIO MENEZES";"#NE";2;"DEFERIDO";-3;"#NE";"COLIGAÇÃO";12;"PDT";"Partido Democrático Trabalhista";-3;"#NE";"#NE";"#NE";-3;"O AMAPÁ QUE A GENTE QUER";"PDT / PSC / PT do B ";"N";0;"#NE";1;4;"NÃO ELEITO"
"20/09/2023";"17:53:41";"1998";2;"Eleição Ordinária";1;1998001;"ELEIÇÕES ORDINÁRIAS - 1998";"04/10/1998";"F";"AP";"AP";"Amapá";"06017";"AMAPA";1;6;"Deputado Federal";300000306022331;2233;"SILVIO BARBOSA DE ASSIS";"SÍLVIO ASSIS";"#NE";2;"DEFERIDO";-3;"#NE";"COLIGAÇÃO";22;"PL";"Partido Liberal";-3;"#NE";"#NE";"#NE";-3;"FRENTE DE LUTA";"PPB / PTB / PMDB / PSL / PL / PFL / PMN / PSD / PSDB / PRONA ";"N";0;"#NE";2;2;"SUPLENTE"
"20/09/2023";"17:53:41";"1998";2;"Eleição Ordinária";1;1998001;"ELEIÇÕES ORDINÁRIAS - 1998";"04/10/1998";"F";"AP";"AP";"Amapá";"06017";"AMAPA";1;6;"Deputado Federal";300000306043331;4333;"CLEONILSON DOS SANTOS GONÇALVES";"TIM";"#NE";2;"DEFERIDO";-3;"#NE";"COLIGAÇÃO";43;"PV";"Partido Verde";-3;"#NE";"#NE";"#NE";-3;"AMA TODOS";"PPS / PSB / PV / PRP / PC do B ";"N";0;"#NE";4;2;"SUPLENTE"
"20/09/2023";"17:53:41";"1998";2;"Eleição Ordinária";1;1998001;"ELEIÇÕES ORDINÁRIAS - 1998";"04/10/1998";"F";"AP";"AP";"Amapá";"06017";"AMAPA";1;6;"Deputado Federal";300000306011221;1122;"VALDENOR GUEDES SOARES";"VALDENOR GUEDES";"#NE";2;"DEFERIDO";-3;"#NE";"COLIGAÇÃO";11;"PPB";"Partido Progressista Brasileiro";-3;"#NE";"#NE";"#NE";-3;"FRENTE DE LUTA";"PPB / PTB / PMDB / PSL / PL / PFL / PMN / PSD / PSDB / PRONA ";"N";0;"#NE";69;2;"SUPLENTE"
"20/09/2023";"17:53:41";"1998";2;"Eleição Ordinária";1;1998001;"ELEIÇÕES ORDINÁRIAS - 1998";"04/10/1998";"F";"AP";"AP";"Amapá";"06017";"AMAPA";1;6;"Deputado Federal";300000306013101;1310;"JORGE WAGNER COSTA GOMES";"WAGNER GOMES";"#NE";2;"DEFERIDO";-3;"#NE";"COLIGAÇÃO";13;"PT";"Partido dos Trabalhadores";-3;"#NE";"#NE";"#NE";-3;"UNIÃO PELA DIGNIDADE";"PT / PAN ";"N";0;"#NE";3;4;"NÃO ELEITO"
"20/09/2023";"17:53:41";"1998";2;"Eleição Ordinária";1;1998001;"ELEIÇÕES ORDINÁRIAS - 1998";"04/10/1998";"F";"AP";"AP";"Amapá";"06017";"AMAPA";1;6;"Deputado Federal";300000306025891;2589;"ZARA DO SOCORRO GENTIL SALES ROCHA";"ZARA";"#NE";2;"DEFERIDO";-3;"#NE";"COLIGAÇÃO";25;"PFL";"Partido da Frente Liberal";-3;"#NE";"#NE";"#NE";-3;"FRENTE DE LUTA";"PPB / PTB / PMDB / PSL / PL / PFL / PMN / PSD / PSDB / PRONA ";"N";0;"#NE";10;2;"SUPLENTE"
"20/09/2023";"17:53:41";"1998";2;"Eleição Ordinária";1;1998001;"ELEIÇÕES ORDINÁRIAS - 1998";"04/10/1998";"F";"AP";"AP";"Amapá";"06017";"AMAPA";1;7;"Deputado Estadual";300000307251331;25133;"JOSE ALCINDO FURTADO ABDON";"ABDON OU ZECA";"#NE";2;"DEFERIDO";-3;"#NE";"COLIGAÇÃO";25;"PFL";"Partido da Frente Liberal";-3;"#NE";"#NE";"#NE";-3;"FRENTE LIBERAL";"PL / PFL / PMN ";"N";0;"#NE";13;2;"SUPLENTE"
"20/09/2023";"17:53:41";"1998";2;"Eleição Ordinária";1;1998001;"ELEIÇÕES ORDINÁRIAS - 1998";"04/10/1998";"F";"AP";"AP";"Amapá";"06017";"AMAPA";1;7;"Deputado Estadual";300000307151471;15147;"ABELARDO DA SILVA VAZ";"ABELARDO VAZ";"#NE";2;"DEFERIDO";-3;"#NE";"COLIGAÇÃO";15;"PMDB";"Partido do Movimento Democrático Brasileiro";-3;"#NE";"#NE";"#NE";-3;"PMDB/PSL";"PMDB / PSL ";"N";0;"#NE";2;1;"ELEITO"
"20/09/2023";"17:53:41";"1998";2;"Eleição Ordinária";1;1998001;"ELEIÇÕES ORDINÁRIAS - 1998";"04/10/1998";"F";"AP";"AP";"Amapá";"06017";"AMAPA";1;7;"Deputado Estadual";300000307411221;41122;"ADAILTON DE JESUS SILVA DOS SANTOS";"ADAILTON";"#NE";2;"DEFERIDO";-3;"#NE";"COLIGAÇÃO";41;"PSD";"Partido Social Democrático";-3;"#NE";"#NE";"#NE";-3;"AMAPÁ ESPERANÇA";"PPB / PSD ";"N";0;"#NE";1;2;"SUPLENTE"
"20/09/2023";"17:53:41";"1998";2;"Eleição Ordinária";1;1998001;"ELEIÇÕES ORDINÁRIAS - 1998";"04/10/1998";"F";"AP";"AP";"Amapá";"06017";"AMAPA";1;7;"Deputado Estadual";300000307251081;25108;"ADONIAS DE FREITAS TRAJANO DE SOUZA";"ADONIAS TRAJANO";"#NE";4;"SUB-JÚDICE";-3;"#NE";"COLIGAÇÃO";25;"PFL";"Partido da Frente Liberal";-3;"#NE";"#NE";"#NE";-3;"FRENTE LIBERAL";"PL / PFL / PMN ";"N";0;"#NE";14;2;"SUPLENTE"
"20/09/2023";"17:53:41";"1998";2;"Eleição Ordinária";1;1998001;"ELEIÇÕES ORDINÁRIAS - 1998";"04/10/1998";"F";"AP";"AP";"Amapá";"06017";"AMAPA";1;7;"Deputado Estadual";300000307251251;25125;"ALEXANDRE DOLABELA PEREIRA BARCELLOS";"ALEXANDRE BARCELLOS";"#NE";2;"DEFERIDO";-3;"#NE";"COLIGAÇÃO";25;"PFL";"Partido da Frente Liberal";-3;"#NE";"#NE";"#NE";-3;"FRENTE LIBERAL";"PL / PFL / PMN ";"N";0;"#NE";17;1;"ELEITO"
"20/09/2023";"17:53:41";"1998";2;"Eleição Ordinária";1;1998001;"ELEIÇÕES ORDINÁRIAS - 1998";"04/10/1998";"F";"AP";"AP";"Amapá";"06017";"AMAPA";1;7;"Deputado Estadual";300000307123121;12312;"ALEXANDRE MANOEL TORRINHA DA SILVA";"ALEXANDRE PIPI";"#NE";2;"DEFERIDO";-3;"#NE";"COLIGAÇÃO";12;"PDT";"Partido Democrático Trabalhista";-3;"#NE";"#NE";"#NE";-3;"O AMAPÁ QUE A GENTE QUER";"PDT / PSC / PT do B ";"N";0;"#NE";4;5;"MÉDIA"
"20/09/2023";"17:53:41";"1998";2;"Eleição Ordinária";1;1998001;"ELEIÇÕES ORDINÁRIAS - 1998";"04/10/1998";"F";"AP";"AP";"Amapá";"06017";"AMAPA";1;7;"Deputado Estadual";300000307251801;25180;"ANTONIO CARLOS LEITE DE MENDONCA";"ANTONIO LEITE";"#NE";2;"DEFERIDO";-3;"#NE";"COLIGAÇÃO";25;"PFL";"Partido da Frente Liberal";-3;"#NE";"#NE";"#NE";-3;"FRENTE LIBERAL";"PL / PFL / PMN ";"N";0;"#NE";4;2;"SUPLENTE"
"20/09/2023";"17:53:41";"1998";2;"Eleição Ordinária";1;1998001;"ELEIÇÕES ORDINÁRIAS - 1998";"04/10/1998";"F";"AP";"AP";"Amapá";"06017";"AMAPA";1;7;"Deputado Estadual";300000307459631;45963;"IDEMAR SARRAF FELIPE";"BARBUDO SARRAF";"#NE";2;"DEFERIDO";-3;"#NE";"COLIGAÇÃO";45;"PSDB";"Partido da Social Democracia Brasileira";-3;"#NE";"#NE";"#NE";-3;"TUDO PARA TODOS";"PSDB / PRONA ";"N";0;"#NE";4;2;"SUPLENTE"
"20/09/2023";"17:53:41";"1998";2;"Eleição Ordinária";1;1998001;"ELEIÇÕES ORDINÁRIAS - 1998";"04/10/1998";"F";"AP";"AP";"Amapá";"06017";"AMAPA";1;7;"Deputado Estadual";300000307123331;12333;"JOÃO BATISTA BEZERRA NUNES";"BARILOCHE";"#NE";2;"DEFERIDO";-3;"#NE";"COLIGAÇÃO";12;"PDT";"Partido Democrático Trabalhista";-3;"#NE";"#NE";"#NE";-3;"O AMAPÁ QUE A GENTE QUER";"PDT / PSC / PT do B ";"N";0;"#NE";1;2;"SUPLENTE"
"20/09/2023";"17:53:41";"1998";2;"Eleição Ordinária";1;1998001;"ELEIÇÕES ORDINÁRIAS - 1998";"04/10/1998";"F";"AP";"AP";"Amapá";"06017";"AMAPA";1;7;"Deputado Estadual";300000307456661;45666;"BENERAN ULISSES DOS SANTOS";"BENERAN";"#NE";2;"DEFERIDO";-3;"#NE";"COLIGAÇÃO";45;"PSDB";"Partido da Social Democracia Brasileira";-3;"#NE";"#NE";"#NE";-3;"TUDO PARA TODOS";"PSDB / PRONA ";"N";0;"#NE";1;2;"SUPLENTE"
"20/09/2023";"17:53:41";"1998";2;"Eleição Ordinária";1;1998001;"ELEIÇÕES ORDINÁRIAS - 1998";"04/10/1998";"F";"AP";"AP";"Amapá";"06017";"AMAPA";1;7;"Deputado Estadual";300000307251011;25101;"MANOEL DE JESUS RODRIGUES BITENCOURT";"BIT";"#NE";2;"DEFERIDO";-3;"#NE";"COLIGAÇÃO";25;"PFL";"Partido da Frente Liberal";-3;"#NE";"#NE";"#NE";-3;"FRENTE LIBERAL";"PL / PFL / PMN ";"N";0;"#NE";1;2;"SUPLENTE"
"20/09/2023";"17:53:41";"1998";2;"Eleição Ordinária";1;1998001;"ELEIÇÕES ORDINÁRIAS - 1998";"04/10/1998";"F";"AP";"AP";"Amapá";"06017";"AMAPA";1;7;"Deputado Estadual";300000307251531;25153;"ARNALDO LOPES DE ALMEIDA";"BOB MALHA";"#NE";2;"DEFERIDO";-3;"#NE";"COLIGAÇÃO";25;"PFL";"Partido da Frente Liberal";-3;"#NE";"#NE";"#NE";-3;"FRENTE LIBERAL";"PL / PFL / PMN ";"N";0;"#NE";4;2;"SUPLENTE"
"20/09/2023";"17:53:41";"1998";2;"Eleição Ordinária";1;1998001;"ELEIÇÕES ORDINÁRIAS - 1998";"04/10/1998";"F";"AP";"AP";"Amapá";"06017";"AMAPA";1;7;"Deputado Estadual";300000307177891;17789;"VALDECI SAMPAIO BONFIM";"BONFIM";"#NE";2;"DEFERIDO";-3;"#NE";"COLIGAÇÃO";17;"PSL";"Partido Social Liberal";-3;"#NE";"#NE";"#NE";-3;"PMDB/PSL";"PMDB / PSL ";"N";0;"#NE";3;2;"SUPLENTE"
"20/09/2023";"17:53:41";"1998";2;"Eleição Ordinária";1;1998001;"ELEIÇÕES ORDINÁRIAS - 1998";"04/10/1998";"F";"AP";"AP";"Amapá";"06017";"AMAPA";1;7;"Deputado Estadual";300000307122411;12241;"VALDEZ BARROS DA SILVA";"CABO VALDEZ";"#NE";2;"DEFERIDO";-3;"#NE";"COLIGAÇÃO";12;"PDT";"Partido Democrático Trabalhista";-3;"#NE";"#NE";"#NE";-3;"O AMAPÁ QUE A GENTE QUER";"PDT / PSC / PT do B ";"N";0;"#NE";2;2;"SUPLENTE"
"20/09/2023";"17:53:41";"1998";2;"Eleição Ordinária";1;1998001;"ELEIÇÕES ORDINÁRIAS - 1998";"04/10/1998";"F";"AP";"AP";"Amapá";"06017";"AMAPA";1;7;"Deputado Estadual";300000307261231;26123;"JOSÉ CAJAZEIRA PANTALEÃO FERREIRA";"CAJAZEIRA";"#NE";2;"DEFERIDO";-3;"#NE";"COLIGAÇÃO";26;"PAN";"Partido dos Aposentados da Nação";-3;"#NE";"#NE";"#NE";-3;"AMAPÁ DE TODOS";"PT / PPS / PAN / PC do B ";"N";0;"#NE";24;2;"SUPLENTE"
"20/09/2023";"17:53:41";"1998";2;"Eleição Ordinária";1;1998001;"ELEIÇÕES ORDINÁRIAS - 1998";"04/10/1998";"F";"AP";"AP";"Amapá";"06017";"AMAPA";1;7;"Deputado Estadual";300000307251781;25178;"CARLOS ALBERTO LOBATO LIMA";"CARLOS LOBATO";"#NE";2;"DEFERIDO";-3;"#NE";"COLIGAÇÃO";25;"PFL";"Partido da Frente Liberal";-3;"#NE";"#NE";"#NE";-3;"FRENTE LIBERAL";"PL / PFL / PMN ";"N";0;"#NE";4;2;"SUPLENTE"
"20/09/2023";"17:53:41";"1998";2;"Eleição Ordinária";1;1998001;"ELEIÇÕES ORDINÁRIAS - 1998";"04/10/1998";"F";"AP";"AP";"Amapá";"06017";"AMAPA";1;7;"Deputado Estadual";300000307401161;40116;"CARLOS NILSON DA COSTA";"CARLOS NILSON";"#NE";2;"DEFERIDO";-3;"#NE";"COLIGAÇÃO";40;"PSB";"Partido Socialista Brasileiro";-3;"#NE";"#NE";"#NE";-3;"PARA TODOS";"PSB / PV / PRP ";"N";0;"#NE";2;2;"SUPLENTE"
"20/09/2023";"17:53:41";"1998";2;"Eleição Ordinária";1;1998001;"ELEIÇÕES ORDINÁRIAS - 1998";"04/10/1998";"F";"AP";"AP";"Amapá";"06017";"AMAPA";1;7;"Deputado Estadual";300000307174561;17456;"CASSIANO FERREIRA MONTEIRO";"CASSIANO MONTEIRO";"#NE";2;"DEFERIDO";-3;"#NE";"COLIGAÇÃO";17;"PSL";"Partido Social Liberal";-3;"#NE";"#NE";"#NE";-3;"PMDB/PSL";"PMDB / PSL ";"N";0;"#NE";27;2;"SUPLENTE"
"20/09/2023";"17:53:41";"1998";2;"Eleição Ordinária";1;1998001;"ELEIÇÕES ORDINÁRIAS - 1998";"04/10/1998";"F";"AP";"AP";"Amapá";"06017";"AMAPA";1;7;"Deputado Estadual";300000307127891;12789;"CHARLY JHONE SANTOS DE SOUSA";"CHARLY JHONE";"#NE";2;"DEFERIDO";-3;"#NE";"COLIGAÇÃO";12;"PDT";"Partido Democrático Trabalhista";-3;"#NE";"#NE";"#NE";-3;"O AMAPÁ QUE A GENTE QUER";"PDT / PSC / PT do B ";"N";0;"#NE";5;2;"SUPLENTE"
"20/09/2023";"17:53:41";"1998";2;"Eleição Ordinária";1;1998001;"ELEIÇÕES ORDINÁRIAS - 1998";"04/10/1998";"F";"AP";"AP";"Amapá";"06017";"AMAPA";1;7;"Deputado Estadual";300000307112221;11222;"VALDECI GUEDES RODRIGUES";"CORONEL RODRIGUES";"#NE";2;"DEFERIDO";-3;"#NE";"COLIGAÇÃO";11;"PPB";"Partido Progressista Brasileiro";-3;"#NE";"#NE";"#NE";-3;"AMAPÁ ESPERANÇA";"PPB / PSD ";"N";0;"#NE";5;2;"SUPLENTE"
"20/09/2023";"17:53:41";"1998";2;"Eleição Ordinária";1;1998001;"ELEIÇÕES ORDINÁRIAS - 1998";"04/10/1998";"F";"AP";"AP";"Amapá";"06017";"AMAPA";1;7;"Deputado Estadual";300000307171131;17113;"VIRGINALDO FERREIRA DINIZ";"DINIZ";"#NE";2;"DEFERIDO";-3;"#NE";"COLIGAÇÃO";17;"PSL";"Partido Social Liberal";-3;"#NE";"#NE";"#NE";-3;"PMDB/PSL";"PMDB / PSL ";"N";0;"#NE";1;2;"SUPLENTE"
"20/09/2023";"17:53:41";"1998";2;"Eleição Ordinária";1;1998001;"ELEIÇÕES ORDINÁRIAS - 1998";"04/10/1998";"F";"AP";"AP";"Amapá";"06017";"AMAPA";1;7;"Deputado Estadual";300000307121001;12100;"DIRLEY FURTADO DA SILVA";"DIRLEY";"#NE";2;"DEFERIDO";-3;"#NE";"COLIGAÇÃO";12;"PDT";"Partido Democrático Trabalhista";-3;"#NE";"#NE";"#NE";-3;"O AMAPÁ QUE A GENTE QUER";"PDT / PSC / PT do B ";"N";0;"#NE";21;2;"SUPLENTE"
"20/09/2023";"17:53:41";"1998";2;"Eleição Ordinária";1;1998001;"ELEIÇÕES ORDINÁRIAS - 1998";"04/10/1998";"F";"AP";"AP";"Amapá";"06017";"AMAPA";1;7;"Deputado Estadual";300000307144441;14444;"ALIRIO TRINDADE DA SILVA BENJAMIN";"DR. ALÍRIO";"#NE";2;"DEFERIDO";-3;"#NE";"PARTIDO ISOLADO";14;"PTB";"Partido Trabalhista Brasileiro";-3;"#NE";"#NE";"#NE";-3;"PARTIDO ISOLADO";"PTB";"N";0;"#NE";4;2;"SUPLENTE"
"20/09/2023";"17:53:41";"1998";2;"Eleição Ordinária";1;1998001;"ELEIÇÕES ORDINÁRIAS - 1998";"04/10/1998";"F";"AP";"AP";"Amapá";"06017";"AMAPA";1;7;"Deputado Estadual";300000307401351;40135;"DILSON FERREIRA DA SILVA";"DR. DILSON";"#NE";2;"DEFERIDO";-3;"#NE";"COLIGAÇÃO";40;"PSB";"Partido Socialista Brasileiro";-3;"#NE";"#NE";"#NE";-3;"PARA TODOS";"PSB / PV / PRP ";"N";0;"#NE";2;2;"SUPLENTE"
"20/09/2023";"17:53:41";"1998";2;"Eleição Ordinária";1;1998001;"ELEIÇÕES ORDINÁRIAS - 1998";"04/10/1998";"F";"AP";"AP";"Amapá";"06017";"AMAPA";1;7;"Deputado Estadual";300000307172121;17212;"JOSE MARIA DE DEUS E SILVA";"DR. JOSÉ MARIA DE DEUS";"#NE";2;"DEFERIDO";-3;"#NE";"COLIGAÇÃO";17;"PSL";"Partido Social Liberal";-3;"#NE";"#NE";"#NE";-3;"PMDB/PSL";"PMDB / PSL ";"N";0;"#NE";5;2;"SUPLENTE"
"20/09/2023";"17:53:41";"1998";2;"Eleição Ordinária";1;1998001;"ELEIÇÕES ORDINÁRIAS - 1998";"04/10/1998";"F";"AP";"AP";"Amapá";"06017";"AMAPA";1;7;"Deputado Estadual";300000307251151;25115;"JOAO DE SOUZA TRAJANO";"DR. JOÃO";"#NE";2;"DEFERIDO";-3;"#NE";"COLIGAÇÃO";25;"PFL";"Partido da Frente Liberal";-3;"#NE";"#NE";"#NE";-3;"FRENTE LIBERAL";"PL / PFL / PMN ";"N";0;"#NE";27;2;"SUPLENTE"
"20/09/2023";"17:53:41";"1998";2;"Eleição Ordinária";1;1998001;"ELEIÇÕES ORDINÁRIAS - 1998";"04/10/1998";"F";"AP";"AP";"Amapá";"06017";"AMAPA";1;7;"Deputado Estadual";300000307221211;22121;"MANOEL BRASIL DE PAULA FILHO";"DR. MANOEL BRASIL";"#NE";2;"DEFERIDO";-3;"#NE";"COLIGAÇÃO";22;"PL";"Partido Liberal";-3;"#NE";"#NE";"#NE";-3;"FRENTE LIBERAL";"PL / PFL / PMN ";"N";0;"#NE";11;1;"ELEITO"
"20/09/2023";"17:53:41";"1998";2;"Eleição Ordinária";1;1998001;"ELEIÇÕES ORDINÁRIAS - 1998";"04/10/1998";"F";"AP";"AP";"Amapá";"06017";"AMAPA";1;7;"Deputado Estadual";300000307251411;25141;"FRANCISCO DAS CHAGAS SOARES REGO";"DR. REGO";"#NE";2;"DEFERIDO";-3;"#NE";"COLIGAÇÃO";25;"PFL";"Partido da Frente Liberal";-3;"#NE";"#NE";"#NE";-3;"FRENTE LIBERAL";"PL / PFL / PMN ";"N";0;"#NE";3;2;"SUPLENTE"
"20/09/2023";"17:53:41";"1998";2;"Eleição Ordinária";1;1998001;"ELEIÇÕES ORDINÁRIAS - 1998";"04/10/1998";"F";"AP";"AP";"Amapá";"06017";"AMAPA";1;7;"Deputado Estadual";300000307251551;25155;"ANTONIO PINHEIRO TELES";"DR. TELES";"#NE";2;"DEFERIDO";-3;"#NE";"COLIGAÇÃO";25;"PFL";"Partido da Frente Liberal";-3;"#NE";"#NE";"#NE";-3;"FRENTE LIBERAL";"PL / PFL / PMN ";"N";0;"#NE";350;2;"SUPLENTE"
"20/09/2023";"17:53:41";"1998";2;"Eleição Ordinária";1;1998001;"ELEIÇÕES ORDINÁRIAS - 1998";"04/10/1998";"F";"AP";"AP";"Amapá";"06017";"AMAPA";1;7;"Deputado Estadual";300000307151251;15125;"JORGE EVALDO EDINHO DUARTE PINHEIRO";"EDINHO DUARTE";"#NE";2;"DEFERIDO";-3;"#NE";"COLIGAÇÃO";15;"PMDB";"Partido do Movimento Democrático Brasileiro";-3;"#NE";"#NE";"#NE";-3;"PMDB/PSL";"PMDB / PSL ";"N";0;"#NE";41;2;"SUPLENTE"
"20/09/2023";"17:53:41";"1998";2;"Eleição Ordinária";1;1998001;"ELEIÇÕES ORDINÁRIAS - 1998";"04/10/1998";"F";"AP";"AP";"Amapá";"06017";"AMAPA";1;7;"Deputado Estadual";300000307131331;13133;"EDUARDO CELANO POSSAS";"EDUARDO CELANO";"#NE";2;"DEFERIDO";-3;"#NE";"COLIGAÇÃO";13;"PT";"Partido dos Trabalhadores";-3;"#NE";"#NE";"#NE";-3;"AMAPÁ DE TODOS";"PT / PPS / PAN / PC do B ";"N";0;"#NE";1;2;"SUPLENTE"
"20/09/2023";"17:53:41";"1998";2;"Eleição Ordinária";1;1998001;"ELEIÇÕES ORDINÁRIAS - 1998";"04/10/1998";"F";"AP";"AP";"Amapá";"06017";"AMAPA";1;7;"Deputado Estadual";300000307122221;12222;"EIDER PENA PESTANA";"EIDER PENA";"#NE";2;"DEFERIDO";-3;"#NE";"COLIGAÇÃO";12;"PDT";"Partido Democrático Trabalhista";-3;"#NE";"#NE";"#NE";-3;"O AMAPÁ QUE A GENTE QUER";"PDT / PSC / PT do B ";"N";0;"#NE";2;1;"ELEITO"
"20/09/2023";"17:53:41";"1998";2;"Eleição Ordinária";1;1998001;"ELEIÇÕES ORDINÁRIAS - 1998";"04/10/1998";"F";"AP";"AP";"Amapá";"06017";"AMAPA";1;7;"Deputado Estadual";300000307111111;11111;"ELIAS DE FREITAS TRAJANO DE SOUZA";"ELIAS TRAJANO";"#NE";2;"DEFERIDO";-3;"#NE";"COLIGAÇÃO";11;"PPB";"Partido Progressista Brasileiro";-3;"#NE";"#NE";"#NE";-3;"AMAPÁ ESPERANÇA";"PPB / PSD ";"N";0;"#NE";40;2;"SUPLENTE"
"20/09/2023";"17:53:41";"1998";2;"Eleição Ordinária";1;1998001;"ELEIÇÕES ORDINÁRIAS - 1998";"04/10/1998";"F";"AP";"AP";"Amapá";"06017";"AMAPA";1;7;"Deputado Estadual";300000307401151;40115;"ENÉLIO FERREIRA LEITE";"ENÉLIO LEITE";"#NE";2;"DEFERIDO";-3;"#NE";"COLIGAÇÃO";40;"PSB";"Partido Socialista Brasileiro";-3;"#NE";"#NE";"#NE";-3;"PARA TODOS";"PSB / PV / PRP ";"N";0;"#NE";1;2;"SUPLENTE"
