"DT_GERACAO";"HH_GERACAO";"ANO_ELEICAO";"CD_TIPO_ELEICAO";"NM_TIPO_ELEICAO";"NR_TURNO";"CD_ELEICAO";"DS_ELEICAO";"DT_ELEICAO";"TP_ABRANGENCIA_ELEICAO";"SG_UF";"SG_UE";"NM_UE";"CD_MUNICIPIO";"NM_MUNICIPIO";"NR_ZONA";"CD_CARGO";"DS_CARGO";"SQ_CANDIDATO";"NR_CANDIDATO";"NM_CANDIDATO";"NM_URNA_CANDIDATO";"NM_SOCIAL_CANDIDATO";"CD_SITUACAO_CANDIDATURA";"DS_SITUACAO_CANDIDATURA";"CD_DETALHE_SITUACAO_CAND";"DS_DETALHE_SITUACAO_CAND";"TP_AGREMIACAO";"NR_PARTIDO";"SG_PARTIDO";"NM_PARTIDO";"NR_FEDERACAO";"NM_FEDERACAO";"SG_FEDERACAO";"DS_COMPOSICAO_FEDERACAO";"SQ_COLIGACAO";"NM_COLIGACAO";"DS_COMPOSICAO_COLIGACAO";"ST_VOTO_EM_TRANSITO";"QT_VOTOS_NOMINAIS";"NM_TIPO_DESTINACAO_VOTOS";"QT_VOTOS_NOMINAIS_VALIDOS";"CD_SIT_TOT_TURNO";"DS_SIT_TOT_TURNO"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;445;"ELEIÇÕES MUNICIPAIS 2020 - AP";"06/12/2020";"M";"AP";"06050";"MACAPÁ";6050;"MACAPÁ";10;13;"Vereador";30001274294;40400;"MARIA DAS DORES MARTINS CHAGAS";"MARIA DAS DORES";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";40;"PSB";"Partido Socialista Brasileiro";-1;"#NULO#";"#NULO#";"#NULO#";30000124605;"PARTIDO ISOLADO";"PSB";"N";22;"Válido";22;5;"SUPLENTE"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;445;"ELEIÇÕES MUNICIPAIS 2020 - AP";"06/12/2020";"M";"AP";"06050";"MACAPÁ";6050;"MACAPÁ";10;13;"Vereador";30001033986;40963;"JOSIVAN PINHEIRO CORREIA";"PADRE DO SUCATAO";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";40;"PSB";"Partido Socialista Brasileiro";-1;"#NULO#";"#NULO#";"#NULO#";30000124605;"PARTIDO ISOLADO";"PSB";"N";85;"Válido";85;5;"SUPLENTE"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;445;"ELEIÇÕES MUNICIPAIS 2020 - AP";"06/12/2020";"M";"AP";"06050";"MACAPÁ";6050;"MACAPÁ";2;13;"Vereador";30001033986;40963;"JOSIVAN PINHEIRO CORREIA";"PADRE DO SUCATAO";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";40;"PSB";"Partido Socialista Brasileiro";-1;"#NULO#";"#NULO#";"#NULO#";30000124605;"PARTIDO ISOLADO";"PSB";"N";11;"Válido";11;5;"SUPLENTE"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;445;"ELEIÇÕES MUNICIPAIS 2020 - AP";"06/12/2020";"M";"AP";"06050";"MACAPÁ";6050;"MACAPÁ";2;13;"Vereador";30001033995;40122;"RICARDO MAGNO PALHETA DOS SANTOS";"RICARDO MAGNO";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";40;"PSB";"Partido Socialista Brasileiro";-1;"#NULO#";"#NULO#";"#NULO#";30000124605;"PARTIDO ISOLADO";"PSB";"N";344;"Válido";344;5;"SUPLENTE"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;445;"ELEIÇÕES MUNICIPAIS 2020 - AP";"06/12/2020";"M";"AP";"06050";"MACAPÁ";6050;"MACAPÁ";10;13;"Vereador";30001033995;40122;"RICARDO MAGNO PALHETA DOS SANTOS";"RICARDO MAGNO";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";40;"PSB";"Partido Socialista Brasileiro";-1;"#NULO#";"#NULO#";"#NULO#";30000124605;"PARTIDO ISOLADO";"PSB";"N";334;"Válido";334;5;"SUPLENTE"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;445;"ELEIÇÕES MUNICIPAIS 2020 - AP";"06/12/2020";"M";"AP";"06050";"MACAPÁ";6050;"MACAPÁ";10;13;"Vereador";30001034004;40478;"EUDASIO ALMEIDA DA SILVA";"ALMEIDA DO CONSIGNADO";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";40;"PSB";"Partido Socialista Brasileiro";-1;"#NULO#";"#NULO#";"#NULO#";30000124605;"PARTIDO ISOLADO";"PSB";"N";25;"Válido";25;5;"SUPLENTE"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;445;"ELEIÇÕES MUNICIPAIS 2020 - AP";"06/12/2020";"M";"AP";"06050";"MACAPÁ";6050;"MACAPÁ";2;13;"Vereador";30001034004;40478;"EUDASIO ALMEIDA DA SILVA";"ALMEIDA DO CONSIGNADO";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";40;"PSB";"Partido Socialista Brasileiro";-1;"#NULO#";"#NULO#";"#NULO#";30000124605;"PARTIDO ISOLADO";"PSB";"N";25;"Válido";25;5;"SUPLENTE"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;445;"ELEIÇÕES MUNICIPAIS 2020 - AP";"06/12/2020";"M";"AP";"06050";"MACAPÁ";6050;"MACAPÁ";10;13;"Vereador";30001033988;40222;"CARLOS ADRIANO DIAS DA COSTA";"PROFESSOR ADRIANO";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";40;"PSB";"Partido Socialista Brasileiro";-1;"#NULO#";"#NULO#";"#NULO#";30000124605;"PARTIDO ISOLADO";"PSB";"N";171;"Válido";171;5;"SUPLENTE"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;445;"ELEIÇÕES MUNICIPAIS 2020 - AP";"06/12/2020";"M";"AP";"06050";"MACAPÁ";6050;"MACAPÁ";2;13;"Vereador";30001033988;40222;"CARLOS ADRIANO DIAS DA COSTA";"PROFESSOR ADRIANO";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";40;"PSB";"Partido Socialista Brasileiro";-1;"#NULO#";"#NULO#";"#NULO#";30000124605;"PARTIDO ISOLADO";"PSB";"N";520;"Válido";520;5;"SUPLENTE"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;445;"ELEIÇÕES MUNICIPAIS 2020 - AP";"06/12/2020";"M";"AP";"06050";"MACAPÁ";6050;"MACAPÁ";10;13;"Vereador";30001034011;40777;"BENEDITO DA GAMA MACHADO";"PROF BENE BINGOTA";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";40;"PSB";"Partido Socialista Brasileiro";-1;"#NULO#";"#NULO#";"#NULO#";30000124605;"PARTIDO ISOLADO";"PSB";"N";458;"Válido";458;5;"SUPLENTE"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"AP";"06076";"MAZAGÃO";6076;"MAZAGÃO";5;13;"Vereador";30001090234;17777;"JOSE MARIA ANDRE MARQUES";"VELINHO";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";17;"PSL";"Partido Social Liberal";-1;"#NULO#";"#NULO#";"#NULO#";30000132027;"PARTIDO ISOLADO";"PSL";"N";71;"Válido";71;5;"SUPLENTE"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"AP";"06076";"MAZAGÃO";6076;"MAZAGÃO";5;13;"Vereador";30001090231;17123;"GELMAX DOS SANTOS FLEXA";"MAX SANTOS";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";17;"PSL";"Partido Social Liberal";-1;"#NULO#";"#NULO#";"#NULO#";30000132027;"PARTIDO ISOLADO";"PSL";"N";2;"Válido";2;5;"SUPLENTE"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"AP";"06076";"MAZAGÃO";6076;"MAZAGÃO";5;13;"Vereador";30001090229;17038;"JOEL FERREIRA DO AMARAL";"PASTOR JOEL AMARAL";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";17;"PSL";"Partido Social Liberal";-1;"#NULO#";"#NULO#";"#NULO#";30000132027;"PARTIDO ISOLADO";"PSL";"N";175;"Válido";175;5;"SUPLENTE"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"AP";"06076";"MAZAGÃO";6076;"MAZAGÃO";5;13;"Vereador";30001090226;17111;"PAULO SERGIO PINTO LOBATO";"PROFESSOR PAULO SERGIO";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";17;"PSL";"Partido Social Liberal";-1;"#NULO#";"#NULO#";"#NULO#";30000132027;"PARTIDO ISOLADO";"PSL";"N";287;"Válido";287;5;"SUPLENTE"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"AP";"06076";"MAZAGÃO";6076;"MAZAGÃO";5;13;"Vereador";30001090236;17555;"GELIANE DOS SANTOS CARDOSO";"GELLYANE CARDOSO";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";17;"PSL";"Partido Social Liberal";-1;"#NULO#";"#NULO#";"#NULO#";30000132027;"PARTIDO ISOLADO";"PSL";"N";13;"Válido";13;5;"SUPLENTE"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"AP";"06076";"MAZAGÃO";6076;"MAZAGÃO";5;13;"Vereador";30001090232;17233;"GRACIETE CRUZ BAIA";"GRAZY BAIA";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";17;"PSL";"Partido Social Liberal";-1;"#NULO#";"#NULO#";"#NULO#";30000132027;"PARTIDO ISOLADO";"PSL";"N";1;"Válido";1;5;"SUPLENTE"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"AP";"06076";"MAZAGÃO";6076;"MAZAGÃO";5;13;"Vereador";30001090227;17222;"ADINALDO DOS SANTOS";"ADINALDO SANTOS";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";17;"PSL";"Partido Social Liberal";-1;"#NULO#";"#NULO#";"#NULO#";30000132027;"PARTIDO ISOLADO";"PSL";"N";10;"Válido";10;5;"SUPLENTE"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"AP";"06076";"MAZAGÃO";6076;"MAZAGÃO";5;13;"Vereador";30001090237;17333;"CLAUDIO JOÃO ZORTHEA";"GAÚCHO";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";17;"PSL";"Partido Social Liberal";-1;"#NULO#";"#NULO#";"#NULO#";30000132027;"PARTIDO ISOLADO";"PSL";"N";2;"Válido";2;5;"SUPLENTE"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"AP";"06076";"MAZAGÃO";6076;"MAZAGÃO";5;13;"Vereador";30001090230;17888;"NATALIA EVILIN DE JESUS VIANA";"NATALIA VIANA";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";17;"PSL";"Partido Social Liberal";-1;"#NULO#";"#NULO#";"#NULO#";30000132027;"PARTIDO ISOLADO";"PSL";"N";0;"Válido";0;5;"SUPLENTE"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"AP";"06076";"MAZAGÃO";6076;"MAZAGÃO";5;13;"Vereador";30001090225;17007;"MARLON WEBER NEVES MENDES";"MARLON MENDES";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";17;"PSL";"Partido Social Liberal";-1;"#NULO#";"#NULO#";"#NULO#";30000132027;"PARTIDO ISOLADO";"PSL";"N";11;"Válido";11;5;"SUPLENTE"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"AP";"06173";"TARTARUGALZINHO";6173;"TARTARUGALZINHO";8;13;"Vereador";30000698377;12369;"JOSÉ DO ESPÍRITO SANTO FARIAS REIS";"SANTO FARIAS";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";12;"PDT";"Partido Democrático Trabalhista";-1;"#NULO#";"#NULO#";"#NULO#";30000064747;"PARTIDO ISOLADO";"PDT";"N";195;"Válido";195;5;"SUPLENTE"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"AP";"06173";"TARTARUGALZINHO";6173;"TARTARUGALZINHO";8;13;"Vereador";30000698378;12777;"RODRIGO PEREIRA MORAES";"RODRIGO DO CEDRO";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";12;"PDT";"Partido Democrático Trabalhista";-1;"#NULO#";"#NULO#";"#NULO#";30000064747;"PARTIDO ISOLADO";"PDT";"N";55;"Válido";55;5;"SUPLENTE"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"AP";"06173";"TARTARUGALZINHO";6173;"TARTARUGALZINHO";8;13;"Vereador";30000698375;12199;"ADANILZA TEIXEIRA MACIEL";"ADA MACIEL";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";12;"PDT";"Partido Democrático Trabalhista";-1;"#NULO#";"#NULO#";"#NULO#";30000064747;"PARTIDO ISOLADO";"PDT";"N";5;"Válido";5;5;"SUPLENTE"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"AP";"06173";"TARTARUGALZINHO";6173;"TARTARUGALZINHO";8;13;"Vereador";30000698380;12125;"WELSON DE FREITAS SOARES";"WELSON";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";12;"PDT";"Partido Democrático Trabalhista";-1;"#NULO#";"#NULO#";"#NULO#";30000064747;"PARTIDO ISOLADO";"PDT";"N";165;"Válido";165;5;"SUPLENTE"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"AP";"06173";"TARTARUGALZINHO";6173;"TARTARUGALZINHO";8;13;"Vereador";30000698372;12580;"RAIMUNDO ALVES";"RAIMUNDÃO DO CEDRO";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";12;"PDT";"Partido Democrático Trabalhista";-1;"#NULO#";"#NULO#";"#NULO#";30000064747;"PARTIDO ISOLADO";"PDT";"N";77;"Válido";77;5;"SUPLENTE"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"AP";"06173";"TARTARUGALZINHO";6173;"TARTARUGALZINHO";8;13;"Vereador";30000698379;12000;"ZACARIAS DOS REIS";"ZACARIAS";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";12;"PDT";"Partido Democrático Trabalhista";-1;"#NULO#";"#NULO#";"#NULO#";30000064747;"PARTIDO ISOLADO";"PDT";"N";30;"Válido";30;5;"SUPLENTE"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"AP";"06173";"TARTARUGALZINHO";6173;"TARTARUGALZINHO";8;13;"Vereador";30000698373;12222;"MARIA DA CONCEIÇÃO GOMES TRINDADE";"CONCEIÇÃO DO MUTUM";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";12;"PDT";"Partido Democrático Trabalhista";-1;"#NULO#";"#NULO#";"#NULO#";30000064747;"PARTIDO ISOLADO";"PDT";"N";40;"Válido";40;5;"SUPLENTE"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"AP";"06173";"TARTARUGALZINHO";6173;"TARTARUGALZINHO";8;13;"Vereador";30000698381;12123;"ARMAND SAN RODRIGUES DE ANDRADE FONSECA";"D SAN FONSECA";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";12;"PDT";"Partido Democrático Trabalhista";-1;"#NULO#";"#NULO#";"#NULO#";30000064747;"PARTIDO ISOLADO";"PDT";"N";101;"Válido";101;5;"SUPLENTE"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"AP";"06068";"CUTIAS";6068;"CUTIAS";10;13;"Vereador";30001134408;12122;"RICHEL MENDES PANTOJA";"RICHEL";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";12;"PDT";"Partido Democrático Trabalhista";-1;"#NULO#";"#NULO#";"#NULO#";30000137586;"PARTIDO ISOLADO";"PDT";"N";146;"Válido";146;5;"SUPLENTE"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"AP";"06068";"CUTIAS";6068;"CUTIAS";10;13;"Vereador";30001134409;12369;"MARA SUELI SOARES OLIVEIRA";"PROFESSORA MARA";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";12;"PDT";"Partido Democrático Trabalhista";-1;"#NULO#";"#NULO#";"#NULO#";30000137586;"PARTIDO ISOLADO";"PDT";"N";13;"Válido";13;5;"SUPLENTE"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"AP";"06114";"FERREIRA GOMES";6114;"FERREIRA GOMES";12;11;"Prefeito";30000729815;77;"EDENILTON LIMA PEREIRA";"PROFESSOR GIRO";"#NULO#";12;"APTO";2;"DEFERIDO";"COLIGAÇÃO";77;"SOLIDARIEDADE";"Solidariedade";-1;"#NULO#";"#NULO#";"#NULO#";30000068219;"NOSSA FORÇA É DO TAMANHO DA NOSSA UNIÃO";"PL / PSD / PODE / SOLIDARIEDADE / CIDADANIA";"N";1615;"Válido";1615;4;"NÃO ELEITO"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;445;"ELEIÇÕES MUNICIPAIS 2020 - AP";"06/12/2020";"M";"AP";"06050";"MACAPÁ";6050;"MACAPÁ";2;13;"Vereador";30001134945;33999;"SUZI CRISTINA MACIEL DOS SANTOS";"SUZI";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";33;"PMN";"Partido da Mobilização Nacional";-1;"#NULO#";"#NULO#";"#NULO#";30000137666;"PARTIDO ISOLADO";"PMN";"N";34;"Válido";34;4;"NÃO ELEITO"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;445;"ELEIÇÕES MUNICIPAIS 2020 - AP";"06/12/2020";"M";"AP";"06050";"MACAPÁ";6050;"MACAPÁ";10;13;"Vereador";30001134945;33999;"SUZI CRISTINA MACIEL DOS SANTOS";"SUZI";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";33;"PMN";"Partido da Mobilização Nacional";-1;"#NULO#";"#NULO#";"#NULO#";30000137666;"PARTIDO ISOLADO";"PMN";"N";8;"Válido";8;4;"NÃO ELEITO"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;445;"ELEIÇÕES MUNICIPAIS 2020 - AP";"06/12/2020";"M";"AP";"06050";"MACAPÁ";6050;"MACAPÁ";2;13;"Vereador";30001134943;33000;"ALENILSON DE SOUZA PARANHOS";"ALENILSON PARANHOS";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";33;"PMN";"Partido da Mobilização Nacional";-1;"#NULO#";"#NULO#";"#NULO#";30000137666;"PARTIDO ISOLADO";"PMN";"N";79;"Válido";79;4;"NÃO ELEITO"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;445;"ELEIÇÕES MUNICIPAIS 2020 - AP";"06/12/2020";"M";"AP";"06050";"MACAPÁ";6050;"MACAPÁ";10;13;"Vereador";30001134943;33000;"ALENILSON DE SOUZA PARANHOS";"ALENILSON PARANHOS";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";33;"PMN";"Partido da Mobilização Nacional";-1;"#NULO#";"#NULO#";"#NULO#";30000137666;"PARTIDO ISOLADO";"PMN";"N";21;"Válido";21;4;"NÃO ELEITO"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;445;"ELEIÇÕES MUNICIPAIS 2020 - AP";"06/12/2020";"M";"AP";"06050";"MACAPÁ";6050;"MACAPÁ";2;13;"Vereador";30001134939;33123;"EDILARDO HOMOBONO SANTA BRIGIDA";"HOMOBONO";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";33;"PMN";"Partido da Mobilização Nacional";-1;"#NULO#";"#NULO#";"#NULO#";30000137666;"PARTIDO ISOLADO";"PMN";"N";18;"Válido";18;4;"NÃO ELEITO"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;445;"ELEIÇÕES MUNICIPAIS 2020 - AP";"06/12/2020";"M";"AP";"06050";"MACAPÁ";6050;"MACAPÁ";10;13;"Vereador";30001134939;33123;"EDILARDO HOMOBONO SANTA BRIGIDA";"HOMOBONO";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";33;"PMN";"Partido da Mobilização Nacional";-1;"#NULO#";"#NULO#";"#NULO#";30000137666;"PARTIDO ISOLADO";"PMN";"N";15;"Válido";15;4;"NÃO ELEITO"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;445;"ELEIÇÕES MUNICIPAIS 2020 - AP";"06/12/2020";"M";"AP";"06050";"MACAPÁ";6050;"MACAPÁ";2;13;"Vereador";30001134936;33001;"IGOR SILVA DO CARMO";"IGOR GUERREIRO";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";33;"PMN";"Partido da Mobilização Nacional";-1;"#NULO#";"#NULO#";"#NULO#";30000137666;"PARTIDO ISOLADO";"PMN";"N";3;"Válido";3;4;"NÃO ELEITO"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;445;"ELEIÇÕES MUNICIPAIS 2020 - AP";"06/12/2020";"M";"AP";"06050";"MACAPÁ";6050;"MACAPÁ";10;13;"Vereador";30001134936;33001;"IGOR SILVA DO CARMO";"IGOR GUERREIRO";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";33;"PMN";"Partido da Mobilização Nacional";-1;"#NULO#";"#NULO#";"#NULO#";30000137666;"PARTIDO ISOLADO";"PMN";"N";10;"Válido";10;4;"NÃO ELEITO"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;445;"ELEIÇÕES MUNICIPAIS 2020 - AP";"06/12/2020";"M";"AP";"06050";"MACAPÁ";6050;"MACAPÁ";10;13;"Vereador";30001134946;33333;"ANA PAULA ROMÃO DE OLIVEIRA";"PAULA PULGATTI";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";33;"PMN";"Partido da Mobilização Nacional";-1;"#NULO#";"#NULO#";"#NULO#";30000137666;"PARTIDO ISOLADO";"PMN";"N";3;"Válido";3;4;"NÃO ELEITO"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;445;"ELEIÇÕES MUNICIPAIS 2020 - AP";"06/12/2020";"M";"AP";"06050";"MACAPÁ";6050;"MACAPÁ";2;13;"Vereador";30001134946;33333;"ANA PAULA ROMÃO DE OLIVEIRA";"PAULA PULGATTI";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";33;"PMN";"Partido da Mobilização Nacional";-1;"#NULO#";"#NULO#";"#NULO#";30000137666;"PARTIDO ISOLADO";"PMN";"N";18;"Válido";18;4;"NÃO ELEITO"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;445;"ELEIÇÕES MUNICIPAIS 2020 - AP";"06/12/2020";"M";"AP";"06050";"MACAPÁ";6050;"MACAPÁ";2;13;"Vereador";30001134944;33321;"ROMULO SANTOS COSTA";"PROF COSTA";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";33;"PMN";"Partido da Mobilização Nacional";-1;"#NULO#";"#NULO#";"#NULO#";30000137666;"PARTIDO ISOLADO";"PMN";"N";5;"Válido";5;4;"NÃO ELEITO"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;445;"ELEIÇÕES MUNICIPAIS 2020 - AP";"06/12/2020";"M";"AP";"06050";"MACAPÁ";6050;"MACAPÁ";10;13;"Vereador";30001134944;33321;"ROMULO SANTOS COSTA";"PROF COSTA";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";33;"PMN";"Partido da Mobilização Nacional";-1;"#NULO#";"#NULO#";"#NULO#";30000137666;"PARTIDO ISOLADO";"PMN";"N";1;"Válido";1;4;"NÃO ELEITO"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;445;"ELEIÇÕES MUNICIPAIS 2020 - AP";"06/12/2020";"M";"AP";"06050";"MACAPÁ";6050;"MACAPÁ";2;13;"Vereador";30001134934;33021;"HELOIANE JOIZILA MIRA MONTEIRO";"HELÔ";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";33;"PMN";"Partido da Mobilização Nacional";-1;"#NULO#";"#NULO#";"#NULO#";30000137666;"PARTIDO ISOLADO";"PMN";"N";26;"Válido";26;4;"NÃO ELEITO"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;445;"ELEIÇÕES MUNICIPAIS 2020 - AP";"06/12/2020";"M";"AP";"06050";"MACAPÁ";6050;"MACAPÁ";10;13;"Vereador";30001134934;33021;"HELOIANE JOIZILA MIRA MONTEIRO";"HELÔ";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";33;"PMN";"Partido da Mobilização Nacional";-1;"#NULO#";"#NULO#";"#NULO#";30000137666;"PARTIDO ISOLADO";"PMN";"N";15;"Válido";15;4;"NÃO ELEITO"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;445;"ELEIÇÕES MUNICIPAIS 2020 - AP";"06/12/2020";"M";"AP";"06050";"MACAPÁ";6050;"MACAPÁ";10;13;"Vereador";30001134938;33444;"ANDRÉ FERREIRA SILVA";"ANDRÉ CHAVINHO";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";33;"PMN";"Partido da Mobilização Nacional";-1;"#NULO#";"#NULO#";"#NULO#";30000137666;"PARTIDO ISOLADO";"PMN";"N";3;"Válido";3;4;"NÃO ELEITO"
